Date,Rented Bike Count,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day,month,functioning_day_numeric,Holiday_numeric,Visibility Bin,Visibility Sub Bin,Combined Visibility Bin,Wind Speed Bin
2018-08-28,64,22,0.767726454869659,97,1.3,2000,22.3,-0.6625120829530163,0.5,0.0,Summer,No Holiday,Yes,8,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(1.1, 1.3]"
2018-08-28,59,23,0.7596234606153788,97,1.0,600,22.2,-0.6625120829530163,3.5,0.0,Summer,No Holiday,Yes,8,1,0,452 - 804,,452 - 804,"(0.9, 1.1]"
2018-08-29,208,0,0.7515204663610984,96,0.3,2000,22.0,-0.6625120829530163,1.0,0.0,Summer,No Holiday,Yes,8,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(-0.001, 0.6]"
2018-08-29,334,1,0.7596234606153788,97,0.8,2000,22.2,-0.6625120829530163,0.5,0.0,Summer,No Holiday,Yes,8,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(0.6, 0.9]"
2018-08-29,243,2,0.873065380175303,91,3.6,1735,22.6,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,8,1,0,1464 - 1741,,1464 - 1741,"(3.2, 7.4]"
2018-08-29,171,3,0.897374362938144,87,1.2,1985,22.1,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,8,1,0,1908 - 1989,,1908 - 1989,"(1.1, 1.3]"
2018-08-29,128,4,0.9054773571924244,86,4.0,1968,22.0,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,8,1,0,1908 - 1989,,1908 - 1989,"(3.2, 7.4]"
2018-08-29,109,5,0.9054773571924244,87,3.6,1966,22.2,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,8,1,0,1908 - 1989,,1908 - 1989,"(3.2, 7.4]"
2018-08-29,346,6,0.9135803514467046,85,3.8,2000,22.0,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,8,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(3.2, 7.4]"
2018-08-29,862,7,0.9378893342095456,85,3.0,2000,22.2,-0.6399420429664812,0.0,0.0,Summer,No Holiday,Yes,8,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(2.6, 3.2]"
2018-08-29,1595,8,0.9621983169723866,83,3.4,1982,22.1,-0.5045218030472703,0.0,0.0,Summer,No Holiday,Yes,8,1,0,1908 - 1989,,1908 - 1989,"(3.2, 7.4]"
2018-08-29,867,9,1.0027132882437881,79,2.7,1963,21.8,-0.32396148315498935,0.0,0.0,Summer,No Holiday,Yes,8,1,0,1908 - 1989,,1908 - 1989,"(2.6, 3.2]"
2018-08-29,642,10,1.0513312537694697,78,2.8,2000,22.2,-0.16597120324924344,0.0,0.0,Summer,No Holiday,Yes,8,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(2.6, 3.2]"
2018-08-29,671,11,1.0918462250408714,74,3.2,2000,21.8,-0.15468618325597586,0.0,0.0,Summer,No Holiday,Yes,8,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(2.6, 3.2]"
2018-08-29,648,12,1.1323611963122728,72,4.2,1989,21.8,-0.05312100331656776,0.0,0.0,Summer,No Holiday,Yes,8,1,0,1908 - 1989,,1908 - 1989,"(3.2, 7.4]"
2018-08-29,540,13,1.1080522135494322,75,3.7,1972,22.2,-0.34653152314152447,0.0,0.0,Summer,No Holiday,Yes,8,1,0,1908 - 1989,,1908 - 1989,"(3.2, 7.4]"
2018-08-29,490,14,1.0837432307865913,77,3.5,1965,22.4,-0.5383768630270731,0.0,0.0,Summer,No Holiday,Yes,8,1,0,1908 - 1989,,1908 - 1989,"(3.2, 7.4]"
2018-08-29,583,15,1.0918462250408714,77,2.5,1937,22.5,-0.3691015631280596,0.0,0.0,Summer,No Holiday,Yes,8,1,0,1908 - 1989,,1908 - 1989,"(2.2, 2.6]"
2018-08-29,193,16,1.0999492192951517,76,3.8,1875,22.3,-0.42552666309439746,0.0,0.0,Summer,No Holiday,Yes,8,1,0,1741 - 1908,,1741 - 1908,"(3.2, 7.4]"
2018-08-29,160,17,0.9054773571924244,93,0.9,1451,23.3,-0.6625120829530163,1.5,0.0,Summer,No Holiday,Yes,8,1,0,1134 - 1464,,1134 - 1464,"(0.6, 0.9]"
2018-08-29,57,18,0.848756397412462,96,1.0,991,23.2,-0.6625120829530163,1.5,0.0,Summer,No Holiday,Yes,8,1,0,804 - 1134,,804 - 1134,"(0.9, 1.1]"
2018-08-29,24,19,0.8163444203953409,97,0.3,323,22.9,-0.6625120829530163,6.5,0.0,Summer,No Holiday,Yes,8,1,0,27 - 452,,27 - 452,"(-0.001, 0.6]"
2018-08-29,19,20,0.8082414261410605,98,0.6,70,23.0,-0.6625120829530163,21.0,0.0,Summer,No Holiday,Yes,8,1,0,27 - 452,,27 - 452,"(-0.001, 0.6]"
2018-08-29,22,21,0.8325504089039015,98,2.9,410,23.3,-0.6625120829530163,5.5,0.0,Summer,No Holiday,Yes,8,1,0,27 - 452,,27 - 452,"(2.6, 3.2]"
2018-08-29,74,22,0.8811683744295835,97,2.1,1028,23.7,-0.6625120829530163,4.5,0.0,Summer,No Holiday,Yes,8,1,0,804 - 1134,,804 - 1134,"(1.8, 2.2]"
2018-08-29,198,23,0.873065380175303,94,0.9,1808,23.1,-0.6625120829530163,1.0,0.0,Summer,No Holiday,Yes,8,1,0,1741 - 1908,,1741 - 1908,"(0.6, 0.9]"
2018-08-30,214,0,0.9135803514467046,94,2.8,1270,23.6,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,8,1,0,1134 - 1464,,1134 - 1464,"(2.6, 3.2]"
2018-08-30,99,1,0.9297863399552652,92,2.2,1125,23.5,-0.6625120829530163,0.5,0.0,Summer,No Holiday,Yes,8,1,0,804 - 1134,,804 - 1134,"(1.8, 2.2]"
2018-08-30,80,2,0.9135803514467046,96,1.0,337,24.0,-0.6625120829530163,6.5,0.0,Summer,No Holiday,Yes,8,1,0,27 - 452,,27 - 452,"(0.9, 1.1]"
2018-08-30,81,3,0.8649623859210229,97,2.5,1989,23.5,-0.6625120829530163,1.5,0.0,Summer,No Holiday,Yes,8,1,0,1908 - 1989,,1908 - 1989,"(2.2, 2.6]"
2018-08-30,42,4,0.848756397412462,96,0.4,1797,23.2,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,8,1,0,1741 - 1908,,1741 - 1908,"(-0.001, 0.6]"
2018-08-30,73,5,0.8568593916667425,97,0.9,1347,23.4,-0.6625120829530163,0.5,0.0,Summer,No Holiday,Yes,8,1,0,1134 - 1464,,1134 - 1464,"(0.6, 0.9]"
2018-08-30,285,6,0.873065380175303,96,1.6,1206,23.5,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,8,1,0,1134 - 1464,,1134 - 1464,"(1.3, 1.6]"
2018-08-30,771,7,0.8811683744295835,96,1.4,1025,23.6,-0.617372002979946,0.0,0.0,Summer,No Holiday,Yes,8,1,0,804 - 1134,,804 - 1134,"(1.3, 1.6]"
2018-08-30,1330,8,0.9054773571924244,96,1.0,883,23.9,-0.4480967030809326,0.0,0.0,Summer,No Holiday,Yes,8,1,0,804 - 1134,,804 - 1134,"(0.9, 1.1]"
2018-08-30,846,9,1.691467799857614,92,1.1,782,23.6,-0.22239630321558126,0.0,0.0,Summer,No Holiday,Yes,8,1,0,452 - 804,,452 - 804,"(0.9, 1.1]"
2018-08-30,589,10,1.027022271006629,81,1.5,860,22.5,0.522415016340078,0.0,0.0,Summer,No Holiday,Yes,8,1,0,804 - 1134,,804 - 1134,"(1.3, 1.6]"
2018-08-30,716,11,1.0351252652609093,82,1.0,834,22.8,0.0033040966497699946,0.0,0.0,Summer,No Holiday,Yes,8,1,0,804 - 1134,,804 - 1134,"(0.9, 1.1]"
2018-08-30,768,12,1.0999492192951517,74,2.5,915,21.9,0.39827979641413475,0.0,0.0,Summer,No Holiday,Yes,8,1,0,804 - 1134,,804 - 1134,"(2.2, 2.6]"
2018-08-30,865,13,1.1971851503465154,66,2.2,1006,21.2,1.380076535828413,0.0,0.0,Summer,No Holiday,Yes,8,1,0,804 - 1134,,804 - 1134,"(1.8, 2.2]"
2018-08-30,837,14,1.1404641905665533,66,2.8,989,20.5,0.19514943653531863,0.0,0.0,Summer,No Holiday,Yes,8,1,0,804 - 1134,,804 - 1134,"(2.6, 3.2]"
2018-08-30,982,15,1.1161552078037122,69,3.5,963,21.0,0.40956481640740233,0.0,0.0,Summer,No Holiday,Yes,8,1,0,804 - 1134,,804 - 1134,"(3.2, 7.4]"
2018-08-30,1142,16,1.1485671848208336,68,2.1,1038,21.1,0.9851008360640482,0.0,0.0,Summer,No Holiday,Yes,8,1,0,804 - 1134,,804 - 1134,"(1.8, 2.2]"
2018-08-30,1473,17,1.0837432307865913,73,2.6,916,21.5,-0.2449663432021164,0.0,0.0,Summer,No Holiday,Yes,8,1,0,804 - 1134,,804 - 1134,"(2.2, 2.6]"
2018-08-30,1887,18,1.027022271006629,72,2.4,1066,20.6,-0.4480967030809326,0.0,0.0,Summer,No Holiday,Yes,8,1,0,804 - 1134,,804 - 1134,"(2.2, 2.6]"
2018-08-30,1707,19,0.945992328463826,74,2.1,1105,20.1,-0.6625120829530163,0.5,0.0,Summer,No Holiday,Yes,8,1,0,804 - 1134,,804 - 1134,"(1.8, 2.2]"
2018-08-30,1685,20,0.9297863399552652,70,1.2,1377,19.0,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,8,1,0,1134 - 1464,,1134 - 1464,"(1.1, 1.3]"
2018-08-30,1732,21,0.921683345700985,72,1.4,1298,19.4,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,8,1,0,1134 - 1464,,1134 - 1464,"(1.3, 1.6]"
2018-08-30,1582,22,0.9054773571924244,71,1.5,1319,18.9,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,8,1,0,1134 - 1464,,1134 - 1464,"(1.3, 1.6]"
2018-08-30,1173,23,0.8811683744295835,71,0.8,1549,18.6,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,8,1,0,1464 - 1741,,1464 - 1741,"(0.6, 0.9]"
2018-08-31,861,0,0.848756397412462,75,1.7,1192,19.1,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,8,1,0,1134 - 1464,,1134 - 1464,"(1.6, 1.8]"
2018-08-31,652,1,0.8325504089039015,77,1.1,1099,19.4,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,8,1,0,804 - 1134,,804 - 1134,"(0.9, 1.1]"
2018-08-31,381,2,0.8082414261410605,79,0.4,1045,19.5,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,8,1,0,804 - 1134,,804 - 1134,"(-0.001, 0.6]"
2018-08-31,297,3,0.8001384318867804,81,1.7,1068,19.8,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,8,1,0,804 - 1134,,804 - 1134,"(1.6, 1.8]"
2018-08-31,170,4,0.7920354376325,83,1.6,1102,20.1,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,8,1,0,804 - 1134,,804 - 1134,"(1.3, 1.6]"
2018-08-31,217,5,0.7839324433782198,84,1.8,1022,20.2,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,8,1,0,804 - 1134,,804 - 1134,"(1.6, 1.8]"
2018-08-31,436,6,0.767726454869659,83,0.0,1239,19.8,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,8,1,0,1134 - 1464,,1134 - 1464,"(-0.001, 0.6]"
2018-08-31,828,7,0.767726454869659,83,0.6,1127,19.8,-0.6512270629597487,0.0,0.0,Summer,No Holiday,Yes,8,1,0,804 - 1134,,804 - 1134,"(-0.001, 0.6]"
2018-08-31,1686,8,0.7839324433782198,80,0.2,1066,19.4,-0.35781654313479205,0.1,0.0,Summer,No Holiday,Yes,8,1,0,804 - 1134,,804 - 1134,"(-0.001, 0.6]"
2018-08-31,1049,9,0.8649623859210229,69,0.9,1662,18.0,0.19514943653531863,0.0,0.0,Summer,No Holiday,Yes,8,1,0,1464 - 1741,,1464 - 1741,"(0.6, 0.9]"
2018-08-31,794,10,0.9784043054809471,53,2.3,1843,15.2,1.380076535828413,0.0,0.0,Summer,No Holiday,Yes,8,1,0,1741 - 1908,,1741 - 1908,"(2.2, 2.6]"
2018-08-31,868,11,1.0756402365323108,51,2.7,1925,15.7,2.3280182152628885,0.0,0.0,Summer,No Holiday,Yes,8,1,0,1908 - 1989,,1908 - 1989,"(2.6, 3.2]"
2018-08-31,982,12,1.1647731733293942,47,0.4,1905,15.4,2.711708895033986,0.0,0.0,Summer,No Holiday,Yes,8,1,0,1741 - 1908,,1741 - 1908,"(-0.001, 0.6]"
2018-08-31,965,13,1.2377001216179169,46,2.6,1815,15.9,2.835844114959929,0.0,0.0,Summer,No Holiday,Yes,8,1,0,1741 - 1908,,1741 - 1908,"(2.2, 2.6]"
2018-08-31,987,14,1.2863180871435989,41,1.9,1928,14.6,2.7229939150272533,0.0,0.0,Summer,No Holiday,Yes,8,1,0,1908 - 1989,,1908 - 1989,"(1.8, 2.2]"
2018-08-31,1119,15,1.367348029686402,41,2.5,1864,15.5,2.4070133552157618,0.0,0.0,Summer,No Holiday,Yes,8,1,0,1741 - 1908,,1741 - 1908,"(2.2, 2.6]"
2018-08-31,1404,16,1.31873006416072,51,3.0,2000,18.4,1.8991874555187211,0.0,0.0,Summer,No Holiday,Yes,8,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(2.6, 3.2]"
2018-08-31,1869,17,1.2701120986350383,49,2.8,1969,17.2,1.1092360559899914,0.0,0.0,Summer,No Holiday,Yes,8,1,0,1908 - 1989,,1908 - 1989,"(2.6, 3.2]"
2018-08-31,2836,18,1.213391138855076,57,2.4,2000,19.0,0.2854295964814591,0.0,0.0,Summer,No Holiday,Yes,8,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(2.2, 2.6]"
2018-08-31,2372,19,1.8778366677060616,69,2.3,2000,20.3,-0.45938172307420017,0.0,0.0,Summer,No Holiday,Yes,8,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(2.2, 2.6]"
2018-08-31,1995,20,0.9703013112266666,74,1.6,2000,20.4,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,8,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(1.3, 1.6]"
2018-08-31,1931,21,1.4969959377548867,78,1.2,2000,20.4,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,8,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(1.1, 1.3]"
2018-08-31,1789,22,0.8649623859210229,80,0.9,1852,20.4,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,8,1,0,1741 - 1908,,1741 - 1908,"(0.6, 0.9]"
2018-08-31,1329,23,0.8406534031581819,81,0.6,1893,20.3,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,8,1,0,1741 - 1908,,1741 - 1908,"(-0.001, 0.6]"
2018-09-01,1075,0,0.7920354376325,83,0.5,1887,20.1,-0.6625120829530163,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1741 - 1908,,1741 - 1908,"(-0.001, 0.6]"
2018-09-01,975,1,0.7515204663610984,83,0.1,1940,19.6,-0.6625120829530163,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1908 - 1989,,1908 - 1989,"(-0.001, 0.6]"
2018-09-01,785,2,0.6947995065811363,86,0.4,1703,19.5,-0.6625120829530163,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1464 - 1741,,1464 - 1741,"(-0.001, 0.6]"
2018-09-01,514,3,0.6623875295640151,87,1.2,1579,19.3,-0.6625120829530163,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1464 - 1741,,1464 - 1741,"(1.1, 1.3]"
2018-09-01,338,4,0.6299755525468937,88,0.9,1183,19.1,-0.6625120829530163,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1134 - 1464,,1134 - 1464,"(0.6, 0.9]"
2018-09-01,260,5,0.6218725582926137,87,0.6,1116,18.8,-0.6625120829530163,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,804 - 1134,,804 - 1134,"(-0.001, 0.6]"
2018-09-01,362,6,0.6056665697840528,87,0.7,1198,18.6,-0.6625120829530163,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1134 - 1464,,1134 - 1464,"(0.6, 0.9]"
2018-09-01,511,7,0.6218725582926137,81,1.0,1738,17.7,-0.5045218030472703,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1464 - 1741,,1464 - 1741,"(0.9, 1.1]"
2018-09-01,812,8,0.7191084893439773,64,1.7,2000,15.1,0.18386441654205107,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(1.6, 1.8]"
2018-09-01,925,9,0.8649623859210229,56,2.1,1956,14.7,0.9851008360640482,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1908 - 1989,,1908 - 1989,"(1.8, 2.2]"
2018-09-01,861,10,1.0189192767523487,54,1.5,2000,15.9,1.741197175612975,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(1.3, 1.6]"
2018-09-01,981,11,1.1485671848208336,47,1.2,2000,15.2,2.305448175276353,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(1.1, 1.3]"
2018-09-01,1086,12,1.2539061101264775,46,1.6,1966,16.1,2.677853835054183,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1908 - 1989,,1908 - 1989,"(1.3, 1.6]"
2018-09-01,1303,13,1.2944210813978791,48,1.9,1942,17.2,2.5875736751080423,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1908 - 1989,,1908 - 1989,"(1.8, 2.2]"
2018-09-01,1371,14,1.31873006416072,42,1.4,2000,15.4,2.012037655451397,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(1.3, 1.6]"
2018-09-01,1480,15,1.343039046923561,45,0.9,2000,16.7,1.7073421156331725,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(0.6, 0.9]"
2018-09-01,1678,16,1.3835540181949626,41,1.4,1930,15.7,1.5380668157341586,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1908 - 1989,,1908 - 1989,"(1.3, 1.6]"
2018-09-01,1845,17,1.31062706990644,42,1.3,2000,15.3,0.44341987638720504,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(1.1, 1.3]"
2018-09-01,1892,18,0.7515204663610984,46,1.3,2000,16.0,-0.00798092334349758,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(1.1, 1.3]"
2018-09-01,1891,19,1.1647731733293942,48,1.1,2000,15.7,-0.5722319230068759,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(0.9, 1.1]"
2018-09-01,1440,20,1.0918462250408714,49,2.1,2000,15.2,-0.6625120829530163,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(1.8, 2.2]"
2018-09-01,1110,21,1.0189192767523487,52,1.4,2000,15.3,-0.6625120829530163,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(1.3, 1.6]"
2018-09-01,992,22,0.945992328463826,53,1.6,2000,14.8,-0.6625120829530163,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(1.3, 1.6]"
2018-09-01,1523,23,0.8892713686838636,54,1.6,2000,14.4,-0.6625120829530163,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(1.3, 1.6]"
2018-09-02,1336,0,0.8163444203953409,56,1.5,2000,14.2,-0.6625120829530163,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(1.3, 1.6]"
2018-09-02,930,1,0.7596234606153788,59,0.7,2000,14.3,-0.6625120829530163,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(0.6, 0.9]"
2018-09-02,610,2,0.6947995065811363,60,1.8,2000,13.8,-0.6625120829530163,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(1.6, 1.8]"
2018-09-02,440,3,0.6542845353097347,61,1.3,2000,13.6,-0.6625120829530163,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(1.1, 1.3]"
2018-09-02,255,4,0.6218725582926137,62,1.8,2000,13.5,-0.6625120829530163,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(1.6, 1.8]"
2018-09-02,179,5,0.5813575870212121,65,1.1,2000,13.7,-0.6625120829530163,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(0.9, 1.1]"
2018-09-02,249,6,0.5489456100040907,66,1.0,2000,13.6,-0.6625120829530163,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(0.9, 1.1]"
2018-09-02,388,7,0.5489456100040907,65,1.4,2000,13.4,-0.4819517630607352,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(1.3, 1.6]"
2018-09-02,576,8,0.6380785468011742,57,1.3,2000,12.4,0.2515745365016565,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(1.1, 1.3]"
2018-09-02,721,9,0.8082414261410605,52,1.3,1997,12.9,1.064095976016921,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(1.1, 1.3]"
2018-09-02,802,10,0.9378893342095456,47,1.5,2000,12.8,1.7863372555860453,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(1.3, 1.6]"
2018-09-02,940,11,1.0594342480237502,44,1.4,1958,13.2,2.294163155283086,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1908 - 1989,,1908 - 1989,"(1.3, 1.6]"
2018-09-02,1075,12,0.054662960492991845,43,1.4,1959,13.7,2.440868415195564,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1908 - 1989,,1908 - 1989,"(1.3, 1.6]"
2018-09-02,1254,13,1.2214941331093563,42,1.7,1990,14.3,2.655283795067648,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(1.6, 1.8]"
2018-09-02,1395,14,1.2701120986350383,43,1.4,2000,15.2,2.034607695437932,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(1.3, 1.6]"
2018-09-02,1550,15,1.31873006416072,43,1.5,1958,15.4,2.0458927154311994,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1908 - 1989,,1908 - 1989,"(1.3, 1.6]"
2018-09-02,1853,16,1.2863180871435989,44,1.4,1997,15.7,0.8271105561583023,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(1.3, 1.6]"
2018-09-02,2069,17,1.2458031158721974,47,0.4,1998,16.3,0.4659899163737402,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(-0.001, 0.6]"
2018-09-02,2118,18,1.1728761675836743,52,1.7,2000,17.1,-0.436811683087665,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(1.6, 1.8]"
2018-09-02,1986,19,1.1242582020579928,54,1.5,2000,17.1,-0.6060869829866784,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(1.3, 1.6]"
2018-09-02,1838,20,1.0918462250408714,56,1.6,2000,17.3,-0.6625120829530163,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(1.3, 1.6]"
2018-09-02,1759,21,1.0351252652609093,62,2.9,2000,18.3,-0.6625120829530163,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(2.6, 3.2]"
2018-09-02,1511,22,0.9946102939895076,64,1.1,2000,18.3,-0.6625120829530163,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(0.9, 1.1]"
2018-09-02,1047,23,0.945992328463826,65,2.2,2000,18.0,-0.6625120829530163,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(1.8, 2.2]"
2018-09-03,763,0,0.9135803514467046,67,1.2,2000,18.1,-0.6625120829530163,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(1.1, 1.3]"
2018-09-03,524,1,0.897374362938144,68,2.6,2000,18.1,-0.6625120829530163,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(2.2, 2.6]"
2018-09-03,321,2,0.8811683744295835,68,1.0,2000,18.0,-0.6625120829530163,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(0.9, 1.1]"
2018-09-03,211,3,0.873065380175303,70,0.3,2000,18.3,-0.6625120829530163,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(-0.001, 0.6]"
2018-09-03,153,4,0.8568593916667425,70,1.2,2000,18.1,-0.6625120829530163,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(1.1, 1.3]"
2018-09-03,264,5,0.848756397412462,70,1.5,2000,18.0,-0.6625120829530163,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(1.3, 1.6]"
2018-09-03,656,6,0.8406534031581819,71,2.0,2000,18.2,-0.6625120829530163,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(1.8, 2.2]"
2018-09-03,1287,7,0.848756397412462,71,0.4,2000,18.3,-0.6399420429664812,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(-0.001, 0.6]"
2018-09-03,1580,8,0.873065380175303,70,1.4,2000,18.3,-0.4819517630607352,0.0,0.0,Autumn,No Holiday,Yes,9,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(1.3, 1.6]"
2018-09-03,719,9,0.8244474146496213,86,1.2,336,21.1,-0.5045218030472703,2.0,0.0,Autumn,No Holiday,Yes,9,1,0,27 - 452,,27 - 452,"(1.1, 1.3]"
2018-09-03,434,10,0.8001384318867804,89,0.7,1716,21.3,-0.436811683087665,0.5,0.0,Autumn,No Holiday,Yes,9,1,0,1464 - 1741,,1464 - 1741,"(0.6, 0.9]"
