Rented Bike Count,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day,연도,월,일,요일,Visibility Category,Rainfall Category,Snowfall Category,Wind Speed Category,Temperature(°C)_std,Solar Radiation (MJ/m2)_std
235,14,-0.7280296596684263,85.0,0.7,325,1.8,0.08990640591327474,0.0,1.4,Winter,No Holiday,Yes,2017,12,10,Sunday,0-925,0,Low Snowfall,0.20 - 1.00,-0.7280296596684264,0.0899064059132747
108,1,-1.251236273540835,56.0,0.8,1732,-9.7,-0.6691788183900854,0.0,0.0,Winter,No Holiday,Yes,2018,1,2,Tuesday,1668-2000,0,Low Snowfall,0.20 - 1.00,-1.251236273540835,-0.6691788183900854
317,5,0.5343101071348457,77.0,0.8,831,15.2,-0.6691788183900854,0.0,0.0,Summer,No Holiday,Yes,2018,6,19,Tuesday,0-925,0,Low Snowfall,0.20 - 1.00,0.5343101071348456,-0.6691788183900854
1006,17,1.8963082765804815,36.0,2.2,2000,18.3,1.1759821883780825,0.0,0.0,Summer,No Holiday,Yes,2018,8,11,Saturday,2000 이상,0,Low Snowfall,1.60 - 2.20,1.8963082765804815,1.1759821883780825
1358,20,0.6754928442115277,43.0,1.8,788,8.0,-0.6691788183900854,0.0,0.0,Spring,No Holiday,Yes,2018,4,20,Friday,0-925,0,Low Snowfall,1.60 - 2.20,0.6754928442115276,-0.6691788183900854
177,22,-0.8526026629713808,88.0,2.0,621,0.9,-0.6691788183900854,0.0,0.0,Spring,No Holiday,Yes,2018,4,8,Sunday,0-925,0,Low Snowfall,1.60 - 2.20,-0.8526026629713809,-0.6691788183900854
288,23,-0.7280296596684263,34.0,1.7,1476,-10.3,-0.6691788183900854,0.0,0.0,Spring,No Holiday,Yes,2018,3,11,Sunday,925-1668,0,Low Snowfall,1.60 - 2.20,-0.7280296596684264,-0.6691788183900854
19,5,-0.08855490937992662,97.0,1.4462931862566073,305,11.4,-0.6691788183900854,3.0,0.0,Spring,No Holiday,Yes,2018,4,4,Wednesday,0-925,Non-0,Low Snowfall,1.00 - 1.60,-0.0885549093799267,-0.6691788183900854
570,20,-0.6200663901391992,77.0,0.7,490,1.7,-0.6691788183900854,0.0,0.4,Autumn,No Holiday,Yes,2018,11,25,Sunday,0-925,0,Low Snowfall,0.20 - 1.00,-0.6200663901391993,-0.6691788183900854
1195,9,0.866504782609391,59.0,3.0,1974,14.9,1.0358433777374618,0.0,0.0,Autumn,No Holiday,Yes,2018,9,5,Wednesday,1668-2000,0,Low Snowfall,2.20 - 7.30,0.8665047826093909,1.0358433777374618
243,1,-0.6200663901391992,42.0,1.561913717855783,2000,-6.4,-0.6691788183900854,0.0,0.0,Spring,No Holiday,Yes,2018,3,20,Tuesday,2000 이상,0,Low Snowfall,1.00 - 1.60,-0.6200663901391993,-0.6691788183900854
186,3,0.6007490422297548,82.0,1.4,1202,17.0,-0.6691788183900854,0.0,0.0,Autumn,No Holiday,Yes,2018,9,17,Monday,925-1668,0,Low Snowfall,1.00 - 1.60,0.6007490422297547,-0.6691788183900854
531,15,2.1869786176207087,37.0,2.3,1892,21.9,2.624083231664492,0.0,0.0,Summer,No Holiday,Yes,2018,8,1,Wednesday,1668-2000,0,Low Snowfall,2.20 - 7.30,2.1869786176207087,2.624083231664492
0,23,-0.2712619808909266,45.0,2.0,1969,-1.6,-0.6691788183900854,0.0,0.0,Spring,No Holiday,No,2018,4,11,Wednesday,1668-2000,0,Low Snowfall,1.60 - 2.20,-0.2712619808909267,-0.6691788183900854
